id,type,text1,text2,text3,text4,text5,notes
planet_hanan_pacha,CUSTOM,"Un planeta crematorio devastado por un arma destruyeplanetas; las cenizas de millones de muertos siguen suspendidas en la atmósfera por tormentas que abarcan todo el planeta, alimentadas por el vulcanismo antropogénico.",,"Hanan Pacha fue arrasado por un arma destruyeplanetas durante la Segunda Guerra IA (que no involucró a la IA en sí misma como lo hizo la Primera Guerra IA, sino que se centró en el derecho a realizar inspecciones sobre el supuesto desarrollo de la IA). Se abandonó una investigación adecuada sobre los detalles de la atrocidad debido a las concesiones realizadas durante el acuerdo de paz.",,,
planet_killa,CUSTOM,"Esta luna aún lleva las cicatrices de la guerra. Las cúpulas de su principal centro metropolitano están destrozadas, y los restos de escombros siguen esparcidos en patrones radiales, expuestos al vacío absoluto. ",,"Vagas lecturas de infrarrojos procedentes de un terreno por lo demás anodino insinúan la presencia de asentamientos camuflados bajo el regolito. Sin duda hay supervivientes escondidos en Killa, aunque ningún régimen político organizado mantiene relaciones abiertas con el resto del Sector. Y, a juzgar por los cascos carbonizados de los cargueros vagabundos, los lugareños no son muy acogedores.",,,
planet_viscacha,CUSTOM,"Cuerpo celeste capturado del sistema exterior con una atmósfera densa y tóxica, esta luna recibe su nombre tanto por su rápida órbita como por una cuenca de forma divertida en el hemisferio sur.",,,,,
planet_qaras,CUSTOM,"Un planeta habitable, aunque frío, terraformado tras el Colapso por elementos abandonados de la Corporación Eridani-Utopia utilizando la infraestructura y las reservas existentes. El atractivo de Qaras nunca llegó a igualar el esplendor de Hanan Pacha hasta que este último fue arrasado de forma impactante durante la Segunda Guerra IA.",,"Durante la primera era colonial, Qaras fue un importante centro de procesamiento de volátiles y compuestos orgánicos operado por Eridani-Utopia. Tras la Segunda Guerra IA, todo el sistema fue declarado desmilitarizado y, aunque Qaras evitó la devastación, fue rápidamente tomada por una alianza de mercenarios y bandidos. A la Hegemonía no le ha merecido la pena emprender una campaña de recuperación... todavía.",,,
planet_donn,CUSTOM,"Un planeta solitario y antiguo que las primeras sondas robóticas del Sector determinaron rápidamente que no se formó en el sistema Hybrasil, sino que fue capturado por Hybrasil hace unos cientos de millones de años. Donn fue clasificado como de interés bajo a moderado debido a sus concentraciones de metales pesados de fácil acceso.",,"Aunque ocasionalmente es bombardeado por patrullas de Tri-Tachyon como demostración de fuerza para tranquilizar a los inversores, Donn resulta ser un lugar ideal para reclutar o deshacerse de los mercenarios despiadados que Tri-Tachyon necesita en tiempos de guerra —y de los que se deshace en tiempos de paz—.",,,
planet_balar,CUSTOM,"Balar es un gigante helado compuesto principalmente por agua, amoníaco y metano. La capa de nubes heladas gira casi plácidamente, salvo por una gran tormenta oscura sobre el polo sur. Se ha dedicado poco esfuerzo a investigar esta anomalía.",,,,,
planet_cethlenn,CUSTOM,"Un planeta helado de ríos de amoníaco, mesetas de hielo y glaciares de metano. Las partículas cargadas atrapadas en el campo magnético de Balar crean fantásticas auroras en la escasa atmósfera de Cethlenn. Las plataformas de extracción de materia orgánica, ocupadas estacionalmente, son atendidas por el único asentamiento permanente de Cethlenn, una ciudad construida sobre un arco único de promontorios rocosos erráticos.",,"La influencia de Tri-Tachyon es evidente en este régimen nominalmente independiente. Los anuncios holográficos y los productos de TT son omnipresentes, al igual que los créditos blanqueados a través de las empresas y la industria locales procedentes de «acuerdos» considerados ilegítimos por los tratados comerciales del Sector Perseo.",,,
planet_ena,CUSTOM,"Extrañamente densa y rocosa entre sus lunas hermanas, la superficie de Ena está surcada por rastros de gases congelados que brotan de numerosos géiseres calentados por la tensión de las mareas. Una atmósfera tenue pero visible alimenta el toro de partículas cargadas atrapadas en la poderosa magnetosfera de Balar.",,,,,
planet_crom_cruach,CUSTOM,"Este planeta es estéril y anodino, salvo por la prevalencia de compuestos de azufre poco comunes y de escaso valor económico. Durante la colonización del sistema Hybrasil, los consorcios mineros establecieron extensos astilleros para extraer mineral destinado a los hambrientos hornos de Culann. Sin embargo, el Colapso provocó la implosión de la administración civil de Crom Cruach en las batallas, tanto políticas como literales, por ejercer influencia sobre este punto estratégico cercano al mejor punto de salto interior del sistema.",,,,,
planet_culann,CUSTOM,"Las minas más antiguas y famosas de Culann se convirtieron, de forma sospechosa, poco después del Colapso en una importante base militar de Tri-Tachyon que proyecta su poder por todo el sistema interior de Hybrasil y hacia los sistemas vecinos. Se dice que los arsenales más profundos contienen armas fabulosas basadas en tecnología arcana revelada por una incomprensible epifanía de IA, aunque tras dos guerras ningún inspector de la Hegemonía ha puesto aún un pie en su interior para confirmar estos rumores.",,"Trenes de grúas de naves de alta tecnología desfilan en arcos resplandecientes sobre Culann, siguiendo a la Forja Estelar de Culann como un enjambre de crías. El planeta está fuertemente fortificado y equipado con baterías antinaves. El departamento de marketing de Tri-Tachyon consigue proyectar una imagen de bienvenida favorable a los negocios en las bahías de recepción y galerías que solo insinúa la potencia del temible armamento que se encuentra en las bodegas y suspendido en órbita.",,,
station_culann,CUSTOM,"La Forja Estelar de Culann fue fundada hace varios cientos de años como un importante centro de refinería y metalurgia en gravedad cero por una empresa cuya fortaleza residía en una cartera de ingeniosas tecnologías de conversión y almacenamiento de energía que permitían aprovechar de manera eficiente la estrella primaria cercana de Hybrasil. Esta empresa, sus propiedades y la propia Culann fueron rápidamente adquiridas por la Corporación Tri-Tachyon, que tradicionalmente ha dominado las industrias de conversión, generación y proyección de energía.",,"Los hologramas de la sala de recepción comercial muestran alegremente el producto resplandeciente y descohesionado resultante del lado equivocado de los sistemas de armas diseñados y fabricados por Tri-Tachyon. Los refrescos son gratuitos para los capitanes de naves estelares visitantes, como pronto te informa un insistente comercial.",,,
planet_eochu_bres,CUSTOM,"Terraformado en una fase tardía de la colonización del Sector Perseo, Eochu Bres es un planeta de picos y fiordos recién desgarrados por un clima violento y rápidamente cambiante. Sigue siendo más frío de lo óptimo para los terrícolas a pesar de un conjunto de espejos orbitales completado poco antes del Colapso.",,"Las relucientes arcologías de la empresa Tri-Tachyon se alzan sobre la caótica expansión de la conurbación de barrios marginales. Los asalariados de Tri-Tachyon nacen, viven y mueren protegidos por drones de seguridad en la ciudad alta de Xanadu, mientras que una clase desesperada de trabajadores contratados habita en la ciudad baja, donde se puede comprar o vender cualquier cosa, incluida la ley, sobre la que el dinero de la empresa reina supremo.",,,
inactive_gate,CUSTOM,"Un anillo silencioso de material adamantino, derelicto de una era pasada.",,,,,
active_gate,CUSTOM,"Un anillo silencioso de material adamantino. Si sabes cómo mirar —y ahora ya lo sabes—, tus sensores pueden detectar una tenue vibración procedente de dimensiones superiores.

Es como una canción que apenas se escucha, una puerta esperando a ser abierta.",,,,,
station_tigra_city,CUSTOM,Las operaciones mineras se establecieron en el Anillo de Tigra poco después de que los humanos llegaran al Sector. Las sucesivas oleadas de extracción han sido testigo de asaltos y rebeliones de mineros a lo largo de la rotación de las megacorporaciones a las que se les concedió la licencia para supervisar el funcionamiento de la Estación Tigra.,,"Los descendientes de aquellos primeros mineros se han dedicado a gestionar granjas espaciales de baja gravedad y astilleros de reparación en los yacimientos agotados y las antiguas plataformas de prospección ahora incrustadas en los anillos de la estación. La población conserva la rebeldía de sus antepasados, aunque las peleas que estallan entre los lugareños y las tripulaciones de la Armada suelen ser más bien el resultado de alardes de borrachos que de resistencia ideológica.",,,
planet_typhon,CUSTOM,Un gigante gaseoso en gran parte anodino compuesto principalmente por hidrógeno y helio. Hace algunas décadas estalló un pequeño escándalo a raíz de un científico «chivato» que afirmaba que el planeta alberga una familia de vida xenológica que emplea propiedades similares a aspectos de la tecnología phase. El científico fue internado en un centro de cuidados en Eventide y la autoridad sobre la órbita baja se cedió por completo a una administración militar de la Hegemonía.,,,,,
